user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,cleaned_text,sentiment,topic,misinformation_label
Benidorm Seriously,Benidorm,"Benidorm Seriously is an information site for anyone wanting information on Benidorm and the surrounding area., comprising of a FB group and website.",2017-07-13 08:00:03,427,516,45,False,2020-08-02,https://t.co/T1KpzKORJL #benidorm #benidormseriously #covid19 #Travel Passenger Locator Forms - Spain and UK https://t.co/cmUHceMya7,"['benidorm', 'benidormseriously', 'covid19', 'Travel']",Twitter Web App,False,passenger locator forms spain uk,POSITIVE,15,true information
NDTV,India,"Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",2009-05-01 20:34:48,13417184,15,0,True,2020-07-25,"""War Against #COVID19"": Uddhav Thackeray Cautions Against Lifting Lockdown https://t.co/KVlrgQUCgx https://t.co/s5K2zfU1cy",['COVID19'],Twitter Web App,False,war uddhav thackeray cautions lifting lockdown,NEGATIVE,21,unverified claim
Senior Advocate.,"Ibadan, Nigeria","Lawyer, Thinker, Writer, Solutionist, Happiness Therapist, Sports Enthusiast, Twitterist, Gentleman-Fun Lover.",2016-12-06 12:08:25,261,446,444,False,2020-08-11,"Keep these tweets tweeps. Let's do better...

#COVID19 
#savekano9
#influencerchallange 
#KiddErica… https://t.co/3XmbXyeqAT","['COVID19', 'savekano9', 'influencerchallange', 'KiddErica']",Twitter for Android,False,keep tweets tweeps let better,NEGATIVE,10,unverified claim
Lily Evans Potter (fan),,"“...everything will change for the better, that this cruelty too shall end, that peace and tranquility will return once more.” ~Anne Frank",2018-01-04 04:03:06,7153,6000,27067,False,2020-08-01,"3) Here’s a look at enrollment figures for several #Sarasota County high schools. Based on research, each one of th… https://t.co/y6aWKLYBT2",['Sarasota'],Twitter for iPhone,False,3 look enrollment figures several county high schools based research one th,POSITIVE,0,true information
kent buse,Cambridge/Geneva,"Policy analyst, strategist, writer & social justice advocate.  Chief, Policy & Research, UNAIDS. Global Health 50/50 enthusiast. All views personal.",2011-12-01 15:32:31,12489,973,21930,False,2020-08-14,Delighted to join #humanrights defenders &amp; #AIDS activists sketch out elements of #COVID19 combination prevention a… https://t.co/VjHO8vekVY,"['humanrights', 'AIDS', 'COVID19']",Twitter Web App,False,delighted join defenders amp activists sketch elements combination prevention,POSITIVE,1,unverified claim
GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26121,25294,2,False,2020-07-31,"ALERT: Coronavirus &amp; high school football: From salmon
fishing in Alaska to working on an assembly line, Bay Area c… https://t.co/NgfL7NAhqc",,GlobalPandemic.NET,False,alert coronavirus amp high school football salmon fishing alaska working assembly line bay area c,NEGATIVE,5,unverified claim
Puget Sound Business Journal,Greater Seattle ,"Seattle-area business news, advice, events and more from the Puget Sound Business Journal.",2009-03-11 16:24:24,32339,990,2638,False,2020-08-12,A new series of studies will measure the pandemic's impacts on the #cre market. One of the study partners calls… https://t.co/Yrc9PLfzgY,['cre'],True Anthem,False,new series studies measure pandemic impacts market one study partners calls,POSITIVE,2,true information
Observatory,Mexico,Observatory of Educational Innovation - Tecnológico de Monterrey. Our account for spanish speakers / nuestra cuenta en español: @observatorioedu,2016-02-11 14:15:01,7928,54,109,False,2020-08-06,"#FlippedClassroom is the pedagogical approach that best adapts to the ""new educational #normality"". 👨‍💻😷… https://t.co/USoxxgIaH5","['FlippedClassroom', 'normality']",Hootsuite Inc.,False,pedagogical approach best adapts new educational,POSITIVE,0,unverified claim
Alice M,Califailure ,"Bible believing Christian. Fiscal conservative, NRA supporter, Freedom loving constitutional believer in God, Family & Country AND I voted for TRUMP.",2012-03-29 01:50:54,3109,3010,28705,False,2020-07-28,@JerrelXL @summerfloatin @robbystarbuck @SenatorBoxer @dccc Dr. @stella_immanuel is REALLY curing #COVID19 patients… https://t.co/HVWSxXuvrj,['COVID19'],Twitter for iPad,False,dr really curing patients,NEGATIVE,20,unverified claim
Mothership.sg,Singapore,"Mothership is a community news service for Singaporeans.

Join our Telegram channel here: https://t.co/O3tbWSXjjR",2013-07-25 04:02:17,164916,294,327,True,2020-08-16,"[JUST IN] MOH has confirmed 86 new cases of Covid-19 in Singapore, as of 12pm on August 16.

There are 2 community… https://t.co/GjYoySjFnv",,Twitter Web App,False,moh confirmed 86 new cases covid 19 singapore 12pm august 16 2 community,POSITIVE,42,true information
NMQF,"Washington, D.C.","The National Minority Quality Forum conducts evidence-based, data-driven initiatives to eliminate premature death and preventable illness.",2011-03-07 18:33:56,4546,1016,277,False,2020-08-18,"CDC Director, Dr. Robert Redfield, says that the upcoming flu and #COVID19 could create the ""worst fall"" that ""we'v… https://t.co/xZHvoYF6RX",['COVID19'],Buffer,False,cdc director dr robert redfield says upcoming flu could create worst fall v,NEGATIVE,43,true information
UCSF Global Health,"San Francisco, CA",@UCSF Global Health Sciences is dedicated to improving health and reducing the burden of disease in the world's most vulnerable populations.,2011-02-17 20:14:21,6252,889,2707,False,2020-08-18,.@USAID is funding quality critical care resources to support frontline health workers around the world use… https://t.co/tafn3VW3Jz,,Twitter Web App,False,funding quality critical care resources support frontline health workers around world use,POSITIVE,56,true information
Parikiaki Newspaper,London,"Parikiaki is the leading Cypriot newspaper published in London which serves the Cypriot and Greek communities in excess of 300,000 people.",2011-03-04 23:10:05,6011,2577,1213,False,2020-08-22,"Cyprus authorities announce 11 new COVID-19 cases on Friday
https://t.co/8SGzkJZtJC #Cyprus #coronavirus… https://t.co/fty4H7cQA9","['Cyprus', 'coronavirus']",Twitter for Android,False,cyprus authorities announce 11 new covid 19 cases friday,POSITIVE,42,true information
Business Standard,India,"Latest updates #news #LIVE coverage on #economy #companies #markets #politics and #technology from India's leading business daily
https://t.co/VVl6HGuvvc",2009-06-01 08:52:08,1981581,386,145,True,2020-08-22,"The WHO chief said that the Spanish flu of 1918 had also taken two years to overcome, but current advances in techn… https://t.co/aGwUwcered",,TweetDeck,False,chief said spanish flu 1918 also taken two years overcome current advances techn,NEGATIVE,43,true information
Vivek,NEW DELHI INDIA ,"Student , Fearless ,  Social worker  , deeply interested in earth science. hike in petrol diesel prices are irrational and irritating .",2020-05-17 08:10:10,72,4250,3129,False,2020-08-09,"Seven killed as fire engulfs #Vijaywada hotel being used as #Covid19 centre in #AndhraPradesh
Police said an unknow… https://t.co/vIuG6ZDqMZ","['Vijaywada', 'Covid19', 'AndhraPradesh']",Twitter for Android,False,seven killed fire engulfs hotel used centre police said unknow,NEGATIVE,205,unverified claim
"QA Valley, Inc.","Washington, DC",QA Valley focuses on performing rigorous Software Quality Assurance Testing on enterprise systems and apps prior to general release.,2015-02-23 16:59:07,5111,5601,967,False,2020-08-13,How fear of Covid pandemic became fodder for phishing attacks https://t.co/25uWAb1vhS    #Phishing #Malware #Attack… https://t.co/JbsWZSen0V,"['Phishing', 'Malware', 'Attack']",Twitter Web App,False,fear covid pandemic became fodder phishing attacks,NEGATIVE,135,unverified claim
vijayavardhanarao,"गुंटूर, भारत",,2013-09-03 06:56:14,49,17,154,False,2020-08-12,"#अनंत_हेगड़े_माफ़ी_मांगो 
#BSNL_Pride_Of_India  #Even in the terrible situations of #COVID19, #BSNL staff provision… https://t.co/jmRf1BjshL","['अनंत_हेगड़े_माफ़ी_मांगो', 'BSNL_Pride_Of_India', 'Even', 'COVID19', 'BSNL']",Twitter for Android,False,terrible situations staff provision,NEGATIVE,183,true information
JOSH CEF V. PASCUAL,Pampanga / Tarlac / Makati CBD,GameMaster AsianBanker FinancialPlanner InvestmentSpecialist Leader BoracayLover ProudKapampangan LovingSon CaringSibling LoyalFriend Catholic Gemini Dog 💚💚💚,2010-04-14 10:41:11,1167,472,4489,False,2020-07-26,"🙏🙏🙏 11:11 🙏🙏🙏

Wishing and Praying that this #COVID19 Outbreak will END SOON, VERY SOON.

We Surrender Everything T… https://t.co/ATjXwrkWom",['COVID19'],Twitter for iPhone,False,11 wishing praying outbreak end soon surrender everything,NEGATIVE,11,unverified claim
Pooja Priyamvada #PsychologicalFirstAid,"New Delhi, India",#MentalHealth #Disability Columnist~Author~Translator~Awarded BiLingual #Blogger~Ember lives as IceCube~Passionate about Langauges~TeaLover~SingleParent~She/Her,2014-02-10 13:40:08,3545,1009,122316,False,2020-08-30,"While natural disasters can bring people together, history has shown that pandemics tend to drive us apart. Under n… https://t.co/9NLEV4a8Vn",,Twitter Web App,False,natural disasters bring people together history shown pandemics tend drive us apart n,POSITIVE,2,true information
Jesus Online,Heaven is my home,"For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish but have everlasting life. John 3:16",2013-04-01 02:38:04,6232,4303,12159,False,2020-08-02,"@aleighil @Bible_robot @belowthebeltway @HillaryClinton #God #Jesus #Covid19 #GreatAwakening #CovidHoax 
#MAGA… https://t.co/TGfjiP9ufe","['God', 'Jesus', 'Covid19', 'GreatAwakening', 'CovidHoax', 'MAGA']",Twitter Web App,False,,POSITIVE,7,LABEL_UNKNOWN
Chronic Pain,Constant Pain,Just another victim of opioid hysteria and in the path of the Republican agenda to harm our most vulnerable. Founder of #Shareourpain ⭐⭐⭐⭐⭐⭐,2017-09-01 15:54:07,4937,2396,45989,False,2020-08-07,What happens when you close then open then close then open during a pandemic other than hundreds of thousands dead?… https://t.co/VRJK78mf3l,,Twitter for Android,False,happens close open pandemic hundreds thousands dead,NEGATIVE,2,true information
carlos baran,Also @Live4Israel,"Concerned former Israeli/American vet, following Iran & Pakistan and our future. Hoping to stop the spread of Sharia & Islamic Jihad! The truth is out there!",2010-10-13 23:07:20,428,498,81,False,2020-08-18,Biden remains ahead of Trump nationally on eve of conventions in NBC News/WSJ poll https://t.co/yIm3G3hCTj via… https://t.co/Dj1OuyNcWA,,Twitter Web App,False,biden remains ahead trump nationally eve conventions nbc news wsj poll via,POSITIVE,329,true information
Elisa Schmitz,,"Award-winning entrepreneur, founder @30Seconds, founder iParenting, acquired by Disney. Inspiring women to succeed in media, business, entrepreneurship.",2009-04-20 02:22:28,16328,7668,42539,False,2020-07-25,"Have you been asked to sign a COVID-19 liability waver? Before you do, read this information from a lawyer.… https://t.co/5FKgeWKqwA",,Twitter for iPhone,False,asked sign covid 19 liability waver read information lawyer,NEGATIVE,65,unverified claim
Stephen Williams,"Ballston Spa, NY","Longtime  reporter at @dgazette: Schenectady Co., Saratoga County,  the environment, politics. Confused about whether trying to save the world is worth it.",2013-08-23 14:39:13,1450,931,1357,False,2020-08-18,"Alaska and Delaware have been added to the state's #COVID19 quarantine list by @NYGovCuomo, bringing total from whi… https://t.co/ZiNxgL5nKW",['COVID19'],Twitter Web App,False,alaska delaware added state quarantine list bringing total whi,POSITIVE,15,true information
Premier Traveler,"New York, NY","Travel on your terms.The latest in news, reviews, destinations & deals for the seasoned traveler.",2009-04-23 19:26:04,11104,7057,66037,False,2020-07-27,Praying 4 Sean &amp; All #PortlandMoms #PortlandProtests 4 standing up 4 R #freedom Actions: admirable honorable needed… https://t.co/Gat6Osjfw4,"['PortlandMoms', 'PortlandProtests', 'freedom']",Twitter Web App,False,praying 4 sean amp standing r actions admirable honorable needed,POSITIVE,11,true information
King Kozelle,"Melbourne, Victoria",Do the right thing. Speak your mind. Fight for freedom and friendship. Value humor. Never cower to fear nor the mob. And believe in a world where truth is King.,2017-09-05 04:07:59,87,356,111,False,2020-08-09,Bureaucrats live in a bubble. Quarantined from the real world. #covid #coronavirus #safebutfree #Covid19… https://t.co/2ltKQ0m9AP,"['covid', 'coronavirus', 'safebutfree', 'Covid19']",Twitter for iPhone,False,bureaucrats live bubble quarantined real world,NEGATIVE,15,unverified claim
Chatri,,1/3 of your nan,2020-06-28 15:06:34,16,64,222,False,2020-07-29,me getting munchies 🚶‍♂️💨 #COVID19 #secondwave #weed #meme #cannabisculture https://t.co/ZvkwOyd8uC,"['COVID19', 'secondwave', 'weed', 'meme', 'cannabisculture']",Twitter for iPhone,False,getting munchies,NEGATIVE,122,unverified claim
ABS-CBN News,"Manila, Philippines","Stories, video, and multimedia for Filipinos worldwide, from ABS-CBN News and Current Affairs, the Philippines' most trusted news organization.",2008-08-16 10:09:33,7018911,1071,1160,True,2020-07-28,"Just one day after he tested positive anew for the coronavirus,  Senate Majority Leader Juan Miguel Zubiri announce… https://t.co/SdYpQ1ySOA",,TweetDeck,False,one day tested positive anew coronavirus senate majority leader juan miguel zubiri announce,NEGATIVE,169,true information
Christina “MASK UP” Stephens,"Baton Rouge, Louisiana",Deputy COS/Comms for @LouisianaGov • Leopard Print is Not Tiger Stripes • Lover of the Louisiana Life • #ForeverLSU • #WhoDat • Tweets are very much my own.,2008-06-02 16:53:42,4765,1700,62876,False,2020-07-30,Also @LouisianaGov says he wants the people of Louisiana to understand that he doesn’t intend to make big changes e… https://t.co/SoT2iY5ymE,,Twitter for iPhone,False,also says wants people louisiana understand intend make big changes e,POSITIVE,14,true information
DevinNunes Bastard Orange Calf,#ResistersWhoParty Join us!,"Women's Rights=Human Rights
#NastyWomen
Followed by @AmyKlobuchar 🐮

So sick of my #PTSD + #mysogeny #hypocrisy #racism & #KompromatGOP Lies

LLAP 🖖",2011-03-12 05:54:34,7088,7790,73274,False,2020-08-16,"@NikkiHaley @PopcornFactory Wowsers! Talk about a disconnect!

Somebody call #NikkiHaley a #wahmbulance

160k+ dead… https://t.co/ZdnRv2WIcN","['NikkiHaley', 'wahmbulance']",Twitter Web App,False,wowsers talk disconnect somebody call 160k dead,NEGATIVE,6,unverified claim
Expats.cz,"Prague, Czech Republic","From important daily news to the largest job board for English speakers, https://t.co/vbrLRyaH33 is the Czech Republic's leading English-language media server.",2008-11-06 05:24:47,5806,1788,362,False,2020-08-13,"There were 292 new #COVID19 cases reported in the Czech Republic yesterday. According to local experts, the virus a… https://t.co/22ISQBl8Um",['COVID19'],Buffer,False,292 new cases reported czech republic yesterday according local experts virus,NEGATIVE,29,true information
Josiane Ochman,"Ste. Adèle, P.Q.","Teacher,  budget traveler  Activist, Humanist,  pol.junkie,,, Game of Thrones, The Americans,films,books, languages, culture have a wide variety of interests.",2009-03-29 06:07:19,2622,2770,2704,False,2020-08-29,"@MerlinofCanada Floridians who needs them, let them have their #COVID19.",['COVID19'],Twitter Web App,False,floridians needs let,NEGATIVE,252,true information
Q,,Time is irrelevant. Tweets are my own.,2011-04-24 00:26:09,262,2272,383,False,2020-07-28,Let’s free some slaves great people of the world!  #هند_القحطاني #COVID19 #ImranKhanPUBGKholo #sakaja #에이티즈… https://t.co/IYfiVZcmUJ,"['هند_القحطاني', 'COVID19', 'ImranKhanPUBGKholo', 'sakaja', '에이티즈']",Twitter for iPhone,False,let free slaves great people world,POSITIVE,263,true information
Thomas Oertli,"Zurich, Switzerland","Engineering Manager at Google
Etre inerte, c'est être battu.",2015-05-18 17:07:28,197,243,946,False,2020-07-25,I discovered the source of the pandemic! #pandemie #pain #pandemic #panic #covid19 #corona #coronation https://t.co/bePBq12fMi,"['pandemie', 'pain', 'pandemic', 'panic', 'covid19', 'corona', 'coronation']",Twitter for Android,False,discovered source pandemic,POSITIVE,2,true information
South Kesteven District Council,"Lincolnshire, UK","Proudly serving #Grantham, #Stamford, #Bourne, The #Deepings and rural communities across the district. We respond to tweets when we can.",2009-10-27 21:40:59,7778,1150,3394,True,2020-08-13,"Stay safe before, during and after your trip overseas with the latest travel advice from @NaTHNaC
The… https://t.co/2wNpKUVJKL",,Twitter Web App,False,stay safe trip overseas latest travel advice,POSITIVE,54,true information
Karen Farber,New York,"Writer, artist, sentient being who’s totally fed up with our current political situation. My favorite book in 2020: “On Tyranny” by Timothy Snyder.",2012-08-17 17:45:26,1734,1724,26230,False,2020-08-30,"@DrEricDing @mommadragon4 Bottom line:

If Trump told his base and the GOP,

That the high number of US deaths from… https://t.co/HaQFzoj3QO",,Twitter Web App,False,bottom line trump told base gop high number us deaths,NEGATIVE,6,true information
Allie #Blacklivesmatter,,I stan Selena. I’m a chuckster. Chandler Bing is my spirit animal. Most importantly I believe that ALL animals deserve to be treated with kindness 🐰,2012-07-05 15:39:24,54,101,969,False,2020-07-27,PETITION: Urge Italy to Ban Fur Farms https://t.co/OObQ1SICNA #fashion #furry #italy #COVID19 #animals #AnimalRights #vegan #veganlife,"['fashion', 'furry', 'italy', 'COVID19', 'animals', 'AnimalRights', 'vegan', 'veganlife']",Twitter for iPhone,False,petition urge italy ban fur farms,NEGATIVE,15,unverified claim
AMAC,"Bohemia, New York",The leading conservative alternative for mature Americans.,2010-09-08 13:58:10,9809,4700,503,False,2020-08-01,Looks like a resounding majority of Americans agree with @realDonaldTrump. China must be held responsible for the r… https://t.co/7uPialvkVs,,Twitter for iPhone,False,looks like resounding majority americans agree china must held responsible r,NEGATIVE,55,true information
Rohit Kumar,,"Truth is absolute| Love can not destroyed|  परित्राणाय साधुनाम,
विनाशाय च दुष्कृताम सम्भवामि युगे युगे | 100% follow back।
https://t.co/tje6GocR6K",2020-02-21 12:18:39,603,592,256,False,2020-07-25,"#coronavirus #lockdown #COVID19
Mathura: KM Medical College students oppose fee hike amid coronavirus pandemic Kris… https://t.co/Kl0YNMWji6","['coronavirus', 'lockdown', 'COVID19']",IFTTT,False,mathura km medical college students oppose fee hike amid coronavirus pandemic kris,NEGATIVE,0,true information
Jagran English,"New Delhi, India",Jagran English the new age Trending News site. Check out https://t.co/UuzBHS8KDs for all latest & top trends across globe.,2010-12-29 06:03:27,6243,35,58,True,2020-08-04,I have been tested positive for #COVID19 &amp; also been admitted to the hospital on the advice of doctors as a precaut… https://t.co/XVRE4V8A7O,['COVID19'],Twitter for iPhone,False,tested positive amp also admitted hospital advice doctors precaut,NEGATIVE,1,true information
Morphisec,Israel,"Advanced endpoint protection that prevents the most dangerous cyberattacks including evasive malware, in-memory exploits, zero days and fileless attacks.",2015-01-08 10:15:48,1490,542,209,False,2020-08-18,"Hacker payouts add up. And while #malware attacks are nothing new, experts say the shift to working from home amid… https://t.co/1BhV2Nd6Eq",['malware'],HubSpot,False,hacker payouts add attacks nothing new experts say shift working home amid,NEGATIVE,347,unverified claim
PrimeTVGoa,"Panaji, India",Prime TV Goa is a TV Channel that pertains to news in English with several infotainment programmes.,2015-04-15 10:32:42,8411,242,119,False,2020-08-16,"One leading frontline doctor &amp; Asst Professor-Microbiology at GMC, Dr. Maria Pinto has tested #COVID19 positive. I… https://t.co/MbobARAQoX",['COVID19'],Hootsuite Inc.,False,one leading frontline doctor amp asst professor microbiology gmc dr maria pinto tested positive,NEGATIVE,32,true information
GoNewsIndia,,"Credible. Concise. Co-Creative. 
Support Good Journalism: 
https://t.co/9lmV8B3pCO",2017-01-20 10:36:18,4222,104,7739,False,2020-08-07,"India is now #2 in daily new #Covid19 case tally. 
With 2.1% case fatality rate, more than 1000 deaths will soon oc… https://t.co/DvtVIqRBw4",['Covid19'],Twitter for Android,False,india daily new case tally 2 1 fatality rate 1000 deaths soon oc,NEGATIVE,46,true information
be the change,"Turlock, CA","Community members who believe the bedrock of our nation rests on inclusivity, diversity & optimism! #CA10 #Indivisible #BLACKLIVESMATTER",2017-03-29 02:28:32,3697,3909,17949,False,2020-08-22,"Stanislaus County 8/21/20 #COVID19 #Coronavirus 
Hospital 
Adult ICU Bed Availability 6.1% 🚨 https://t.co/5EcLzAzYx7","['COVID19', 'Coronavirus']",Twitter for iPad,False,stanislaus county 8 21 20 hospital adult icu bed availability 6 1,NEGATIVE,70,true information
OTV,"Bhubaneshwar, India","If something on Odisha is not on https://t.co/tklvVwUTgF, it is unlikely to be elsewhere...

Join us on Telegram:  https://t.co/Hu7tZ0QKiH
Follow us on Facebook: https://t.co/EYZelyrCNf",2011-12-16 07:28:52,543512,282,413,True,2020-08-09,"#BREAKING

Death toll in #Odisha due to #COVID19 rises to 272 as 13 more patients succumb to the virus in last 24 h… https://t.co/guswCvh5t4","['BREAKING', 'Odisha', 'COVID19']",Twitter Web App,False,death toll due rises 272 13 patients succumb virus last 24 h,NEGATIVE,8,true information
Laura Burns,"Inverness, Scotland",,2017-07-03 08:07:17,11,115,1117,False,2020-08-04,@GMB It's a shame to tar young folk as irresponsible during Covid-19. A lot of them took it more seriously than mid… https://t.co/XQvnwp4sTr,,Twitter for Android,False,shame tar young folk irresponsible covid 19 lot took seriously mid,NEGATIVE,28,unverified claim
Chris Teutsch,"California, USA","Actor. Singer. Martial Artist. Jedi. Creator of Hustling4Happiness 😎 Check the site out here:
https://t.co/lG5qOB75ia
Checkout the H4H Podcast 👇🏼👇🏼👇🏼",2009-03-24 13:23:06,147,89,3206,False,2020-07-25,"You’re in charge of your happiness.
•
No one else ❤️.

#blog #blogpost #blogger #podcast #motivation #motivational… https://t.co/NTJZmIz25J","['blog', 'blogpost', 'blogger', 'podcast', 'motivation', 'motivational']",Twitter for iPhone,False,charge happiness one else,POSITIVE,223,unverified claim
Lisa Cordray,New York,Actress & Storyteller,2013-11-07 20:13:11,61,69,7045,False,2020-08-08,#Despicable again.  @realDonaldTrump #DumpTrump #VoteBiden2020 #AmericaOrTrump #TrumpVirus #COVID19 https://t.co/QNDNRXxrfv,"['Despicable', 'DumpTrump', 'VoteBiden2020', 'AmericaOrTrump', 'TrumpVirus', 'COVID19']",Twitter Web App,False,,POSITIVE,7,LABEL_UNKNOWN
Global Education Monitoring Report UNESCO,"Paris, France",The Global Education Monitoring Report hosted and published by @UNESCO tracks worldwide progress towards UN global education targets.,2009-06-11 15:16:45,85834,1562,1639,True,2020-08-08,Millions of adolescent girls around the world may never have the chance to continue their education due to ripple e… https://t.co/VPW9ML9YfB,,Sprout Social,False,millions adolescent girls around world may never chance continue education due ripple e,POSITIVE,0,true information
Beeiit Ltd,"Yorkshire and The Humber, England",We are fully qualified health and safety practitioners offering all businesses a collaborative opportunity of risk assessing the virtual way,2020-06-21 15:32:07,42,291,15,False,2020-08-09,"This is us, our blogs all about #COVID19 but with a little spin of humour https://t.co/TuvFFTrJjw https://t.co/5PlktMqArD",['COVID19'],Twitter for iPhone,False,us blogs little spin humour,NEGATIVE,132,unverified claim
Mudassir مدثر मुदस्सिर,,"Code freak. Hindustani Dil se. Rt is not endorsement, views are personal",2016-11-05 06:45:08,117,807,65144,False,2020-08-30,"Hey #Twitter, need your help.
One of my friend is a teacher, lost his job due to lockdown. He is starting online cl… https://t.co/yJjnEBWzPI",['Twitter'],Twitter for Android,False,hey need help one friend teacher lost job due lockdown starting online cl,NEGATIVE,0,unverified claim
Gregg Paz,"Silicon Valley, CA","Social Media Strategist. I like my men like I like my drinks,stiff and laced with rhypnol. Live and breathe all that is the arts!!",2012-08-23 17:14:27,71,689,66,False,2020-07-31,"https://t.co/oDdUdtTv7v
Great #popculture shirts on sale now. Use promo code FUNKY15 for 15% off your order.… https://t.co/PB8oQYBnbd",['popculture'],Twitter for iPhone,False,great shirts sale use promo code funky15 15 order,NEGATIVE,178,true information
@Arizona Indivisible😷🇺🇸🌵,"Arizona, USA","Progressive Grassroots Action for Arizona
!! Fill Out Your #Census2020 !!
!! Sign Up for PEVL to Always Vote By Mail !!",2017-01-15 16:42:10,1197,329,87761,False,2020-08-22,"@CBSNews Bc 5 million #COVID19 infections &amp; 176,000+ DEAD AMERICANS is @VP Pence's idea of a rosy country?",['COVID19'],Twitter for Android,False,bc 5 million infections amp 176 000 dead americans pence idea rosy country,NEGATIVE,29,unverified claim
TaylorMade50,,"4th acct. I'll be nicer this time around.


Give me a follow. In the words of the Orange Menace ""what have you got to lose?""

Maybe.",2020-07-13 10:53:57,24,98,416,False,2020-08-01,"@brat2381 @ABC Wait till folks wake up to the racial breakdown of #COVID19 mortality.

Its gonna be ugly.",['COVID19'],Twitter for Android,False,wait till folks wake racial breakdown mortality gon na ugly,NEGATIVE,185,unverified claim
Mohan Paiyala,"Mumbai, India","Practicing Hindu| Hinduism ≠ Hindutva| Mumbaikar Indian | The Only Constant is Change, living in past is foolishness!|
RTs are not endorsements",2014-08-08 13:05:46,25,581,902,False,2020-08-30,"Yeah we did it #GuinnessWorldRecord, please update - now #India is the country with highest single day #COVIDー19 ca… https://t.co/ktPoBHlPLS","['GuinnessWorldRecord', 'India', 'COVIDー19']",Twitter for Android,False,yeah please update country highest single day ca,POSITIVE,151,unverified claim
Graham Hicks,Canberra,,2010-12-27 09:32:26,52,89,1132,False,2020-08-14,And if nothing is done the toll is going to keep climbing! Period. #covid19 #TrumpHasNoPlan https://t.co/ZsEBCy1XTy,"['covid19', 'TrumpHasNoPlan']",Twitter Web App,False,nothing done toll going keep climbing period,NEGATIVE,200,unverified claim
Jeevan Raksha,,"A Proxima initiative, supported by Indian Medical Association (IMA), Public Health Foundation of India(PHFI)& Indian Academy of Pediatrics(IAP).LIFE IS PRECIOUS",2020-08-11 02:59:26,10,30,0,False,2020-08-16,"Haryana, HP, J&amp;K, &amp; Kerala are relatively managing COVID well. They have 4.7% COVID cases &amp; 2.4% of deaths. 

Test… https://t.co/QRHVWESFBd",,Twitter Web App,False,haryana hp j amp k kerala relatively managing covid well 4 7 cases 2 deaths test,NEGATIVE,37,true information
The Children's Movement of Florida,Florida,"We advocate for #health, #education, and #parentsupport for all children in Florida! #ForFloridaChildren",2010-07-16 16:09:13,4201,1407,4991,False,2020-07-31,"""Life is just too precious and we can’t get this wrong,"" one teacher said. #COVID19 #education  https://t.co/rWfbKJUTI7","['COVID19', 'education']",Twitter Web App,False,life precious get wrong one teacher said,NEGATIVE,0,misinformation
ABS-CBN News,"Manila, Philippines","Stories, video, and multimedia for Filipinos worldwide, from ABS-CBN News and Current Affairs, the Philippines' most trusted news organization.",2008-08-16 10:09:33,7036930,1070,1159,True,2020-08-12,@biancadava WATCH: Duque says DOH does not recommend yet use of Russia’s Sputnik V #COVID19 vaccine: We have to lea… https://t.co/d7hBkhVVQM,['COVID19'],TweetDeck,False,watch duque says doh recommend yet use russia sputnik v vaccine lea,NEGATIVE,18,unverified claim
Ewoma Vese,Lagos,"Innovative Entrepreneur, Creative thinker,Futuristic Visionary,Implementing & applying out-of-the -box ideas in different sectors of Emerging/frontier markets",2010-01-18 11:19:00,1324,4970,33821,False,2020-08-06,"#covid19 reduced the friction &amp; bureaucracy that curtails, engagement with certain networks, via #webinar adoption,… https://t.co/NtGF2R3TYJ","['covid19', 'webinar']",Twitter for Android,False,reduced friction amp bureaucracy curtails engagement certain networks via adoption,NEGATIVE,1,true information
𝓚𝓮𝓿𝓲𝓷 𝓟𝓵𝓪𝓷𝓽𝔃,"Manteca, CA",Keto lifestyle is a life saving change. #Resist,2009-03-15 15:52:41,5310,5833,91737,False,2020-08-02,"@realDonaldTrump Death Penalty! Your rhetoric about #COVID19 being a hoax, resulted in 157k deaths. And it’s going… https://t.co/th1nHr5RK9",['COVID19'],Twitter for iPhone,False,death penalty rhetoric hoax resulted 157k deaths going,NEGATIVE,40,misinformation
Damian Staron,"Ohio, USA","I'm looking, I still don't see it. 
Marine, avionics tech, years ago. 
Never thought I would curse a President, ever. I am and i will.
trump is unamerican",2010-03-16 11:26:03,70,109,17088,False,2020-08-11,"Turns out children were quarantining the best, until schools reopened. We will now find out how truly bad the virus… https://t.co/bYUdOcvHcb",,Twitter for Android,False,turns children quarantining best schools reopened find truly bad virus,NEGATIVE,0,true information
KCC Business Advice Kent,Kent,Kent County Council business advice  & support to help your business grow. #primaryauthority #betterbusinessforall Sign up for news https://t.co/AMxC4dl4LU,2012-11-08 10:26:32,2351,1374,285,False,2020-07-25,"FREE business webinar, providing COVID-secure guidance for people who work in or run 
🥣restaurants
🍺pubs
🥂bars
☕caf… https://t.co/uDgPp6QTwm",,ContentCal Studio,False,free business webinar providing covid secure guidance people work run restaurants pubs bars caf,NEGATIVE,72,true information
